date,value
703786100,C
1020861333,D
163528583,B
1243716938,A
310958869,B
275922601,B
577159910,F
56507625,C
1533179224,F
768383799,B
538503387,C
661852923,F
894993977,A
487273372,D
1270228111,F
435606879,C
107933881,F
183879445,F
757246753,F
747592985,D
186291195,D
549045982,C
1281936475,F
1289759637,D
433088871,B
886254396,B
1383908723,F
1322789144,C
746691663,D
66657805,F
1488841101,C
1354050683,B
319490254,C
362091589,B
576015799,B
844906955,B
232599956,A
1423013200,C
20973419,B
243578684,C
231106128,B
1361818001,D
1082138450,A
1169441110,A
1421496813,A
1477241621,D
1184515224,F
572579850,A
1155953658,A
1061582309,F
412825482,A
802325153,C
148091882,B
8925426,F
38451021,F
752066743,F
1090200077,C
1473986324,F
14806199,F
1181481573,F
50924532,B
736348189,B
668563324,F
1393589667,C
417356064,B
637827926,C
317609691,F
672498200,A
1014127736,A
790795342,A
563647468,D
1327936276,B
319542346,B
1403499651,F
1471146659,C
223485198,F
1523246011,A
1274622921,D
1491226004,D
1447717503,C
1373026581,D
105574862,D
22664330,A
1497121563,F
36731930,B
143513512,A
367117593,D
1426827510,F
579500159,F
1447100100,D
359545659,D
481362032,F
822736193,B
937664334,B
1176299609,C
999148688,F
1418557671,C
916819621,F
1398827759,C
1401436960,D
504606471,D
1556023913,A
633717847,D
1282264682,B
1495145080,D
406744519,A
1399079502,A
1149524793,F
648726350,A
373565090,A
696656038,D
1247813614,A
626666722,F
1269513562,C
1284838201,C
921192546,D
1023872624,F
1242764373,F
776519811,A
346771187,B
1377230643,A
1432868000,F
1210946846,D
688951076,B
356573376,D
1209422491,A
529783689,F
1047143539,C
436738584,B
1263834733,A
887908281,C
1296514929,A
28755003,B
1383653890,C
1467250786,A
1009732217,B
976755728,F
1349329310,C
1235307360,C
45898268,F
450572567,C
49085450,C
665543987,D
407918534,D
1541033453,C
844088174,A
846578035,D
1406993099,B
1552840187,C
1441206756,B
1340970348,C
1264392821,C
7907502,F
295409598,B
957120300,C
141104181,C
576251683,D
628779529,C
884429381,C
1420569913,F
966889923,F
551663762,B
1440771244,A
337471638,C
1094107859,F
969125880,F
577822043,D
1164258725,F
80445349,C
1049444947,F
289171171,C
309107240,C
99862613,F
911996238,C
699485131,C
179730317,A
279707723,C
147628122,F
783633927,A
913437042,A
435768788,B
372321991,C
203951026,A
432415001,A
1550633288,F
1007409292,D
737047848,F
707144474,C
790880573,A
104626085,A
866838523,D
692970165,A
1444678275,A
279393609,B
262438104,D
1096807552,F
154929615,A
822256663,F
364379205,D
451119081,C
1469780044,A
1247801090,C
1149644964,A
1037537011,B
528609958,B
57310394,F
415918485,B
1185974375,F
23424265,F
171744696,D
259357821,D
89984285,D
738915773,D
341964224,C
1216439779,D
1471373769,A
1384446559,D
1000979105,F
593887608,F
891324124,B
1001434002,F
318245402,F
1345714758,F
1212237060,D
1323607600,D
1098432456,A
547141027,F
601997396,C
400865484,A
33015483,A
116702195,F
1462748233,C
655776805,C
507507604,B
556902488,C
1546140247,F
1407369753,F
101418638,F
530552176,A
1097626191,D
110092898,D
1317439589,F
1288105136,A
687672309,F
908732733,B
616283335,C
314971847,F
772975453,C
776422646,F
1488558998,C
320076123,D
569557122,A
905982206,B
904724959,F
883668447,B
60774301,D
780801465,D
1400698715,A
583606525,C
1279539094,F
1542904949,C
571587797,B
1011816405,D
1116673400,A
688041589,C
1250710631,B
1313008763,B
729582075,D
139534587,C
721554138,F
81077978,B
1314959169,A
198793694,B
446390988,C
1311878641,A
1006889501,F
1492235219,C
1236830585,A
1278212848,C
1094504293,C
502005807,B
867739308,B
848504855,A
499002918,C
359510637,D
585736157,D
192232443,D
972884834,D
903165912,F
1296474770,B
808685339,B
171117545,A
729706933,C
1159621736,F
891935389,D
950951133,A
254575697,B
1044105546,D
60763949,A
1064687333,F
1505777889,A
953174593,D
1243779572,B
1444396467,A
140977989,D
249730542,B
996484945,F
1199216201,C
567641430,A
1247735395,A
7955669,F
1365026761,F
616114680,D
1200791808,C
1270405308,C
62988371,D
239726833,F
191069150,A
166921392,C
938819935,C
1130818572,A
623087581,C
750405051,A
1108961994,C
712487646,D
321387989,D
45748787,D
834618920,B
1362095832,C
1345620791,C
822492521,C
1357957935,A
107581283,F
10731791,B
1273586979,B
1333521305,B
1214864083,B
73363359,C
563211106,D
942068634,A
817917920,F
599339135,C
518956857,F
413830448,C
1167998391,B
1300542567,F
523118068,A
432695461,B
1194680371,B
357624157,A
232655686,A
289723927,A
1060187287,A
583601652,A
463666548,A
988376030,D
1221339423,C
40141541,B
1348860386,B
1021808910,B
79817181,D
676696993,D
708338924,C
404233068,B
1038823361,C
182933732,D
1003103878,B
687897213,A
155841277,F
1427745089,C
1199815403,A
275802820,F
183439130,A
766253330,A
1299700354,F
1549850683,B
465498927,F
1127412028,D
264660798,F
147132635,A
1070316144,D
851602274,C
594669593,B
1310845428,C
1240554856,B
865455281,C
833244244,C
950325,D
39100268,A
1264550733,C
806095124,C
1287285436,F
142975265,C
370023926,D
994357469,F
1291069060,B
882128415,C
860286318,F
863117606,C
1478522555,D
1181461528,A
1226444902,F
954341931,C
5386055,F
323805120,D
500677030,C
1326075778,A
1033225219,D
148769803,F
466282349,D
1380909603,B
1221049817,F
425363012,B
1187936901,C
431447458,F
159959524,F
458276567,C
844398224,B
891745035,F
1480817191,F
739360885,B
300265453,F
114754841,B
993237129,C
755053647,F
1509257567,F
430985727,D
1044030975,F
1065291751,B
1453107696,D
203591439,C
442783570,B
1143082547,A
887685725,D
765022631,A
486114456,F
609988614,A
1402185193,A
671423041,F
927122657,F
346110056,C
589817747,C
549176813,C
1075073674,F
1355355781,C
1487957255,C
237840432,A
401667260,F
380083287,A
1409169860,C
1277122746,D
111945005,C
872786846,F
645067574,C
1052235716,C
960951816,F
625391972,D
663097896,D
1033239902,D
255806177,A
389296820,A
733084095,D
1390037245,C
263497511,A
1538832629,B
1071090064,A
1102567777,F
8328238,A
100055358,C
611445529,D
25183459,A
1315498039,F
1182973857,B
1106975713,B
1273505639,A
910295195,F
417677887,D
79911271,B
839997489,A
776271061,B
175557143,A
313638,B
858356435,A
1222845802,A
871387469,C
811089118,D
575996621,A
532623942,F
132642605,B
812165037,D
1539614161,D
294907394,A
67979745,F
1508637763,D
445717733,A
1439946912,C
1484087081,F
967453120,D
194082756,A
969384371,A
1429104896,A
377057542,F
567683665,F
353248289,D
1042241285,A
155472530,A
210017093,C
745326312,C
616557840,D
891507817,D
219626091,C
969580209,C
16904447,C
1253025991,C
1200982507,D
327509312,C
465483035,B
1521701086,B
514254297,B
1406858178,A
1263351839,F
337945240,B
147260879,D
1105955006,B
778147889,D
1045885943,F
340484399,F
1369019058,C
271805742,D
835674823,C
547831474,F
1243413279,A
864012859,F
804608966,D
1465029369,D
771362795,B
817909081,F
435546153,D
100030537,D
150615449,B
486233317,A
471401088,A
1329239549,B
612229576,C
982810815,A
14118778,B
924626117,D
744845302,C
1038109173,D
200394356,D
478180225,B
1292267319,B
228461756,C
727005343,C
689103780,C
1334490492,C
826917911,D
1527937558,B
554765506,D
875071989,A
949249324,F
1371426366,A
558073605,C
1332265975,F
1249836719,C
1201515148,B
567319250,B
1371232263,D
308693268,B
1198529160,A
867732932,F
213359379,A
518044815,D
805241617,C
174586835,B
623825810,C
770912597,D
251149749,F
919006741,D
796178606,D
339536515,F
430323444,A
1231439846,B
493588306,B
581208133,B
514459124,F
1252124762,F
2047101,F
400468178,D
14912243,D
829929509,B
441923433,B
640882851,A
338937401,D
1375900647,C
814821884,A
547837302,A
587090751,F
866902261,A
89001293,D
925897586,A
1528897288,C
980539025,F
875475157,F
894275083,B
1519896595,B
946520351,A
683286113,B
820927342,D
316934135,C
562223743,B
1352344988,A
1476065931,A
1137262921,F
43358781,C
569630458,B
26404732,C
240075820,F
182892522,A
134622386,F
877721954,F
768120565,F
147942040,C
1352905530,C
1320612658,D
734374735,C
1519958689,D
1537772050,D
751004336,D
1358646770,C
693997250,A
210965548,F
1014272334,B
1215231800,D
581066246,A
97946593,D
1481227854,F
784937764,F
1457742688,F
199040128,D
720063577,D
785881754,D
835371950,C
1266794738,F
1222251430,D
1192350360,C
106579420,A
925219376,A
157300764,C
148368082,C
423635607,C
215606965,C
1145653526,A
510937574,A
435031308,A
1095406306,D
897574606,F
1083267640,A
699391924,C
1485471078,F
453176681,C
1422895513,C
1280929131,C
793405442,F
1260788169,D
1315640545,D
421622456,C
935947245,C
333174812,D
1224780264,D
193062070,A
308832462,D
777785211,F
513604446,C
1253907416,D
366786221,F
1088644990,C
310266194,C
1323428297,C
26193063,C
164772406,F
1251190432,F
180026362,F
700562545,F
1533917058,B
1370017689,B
1276152065,D
1242615619,F
115711652,D
1383067443,D
1033171473,A
1349694633,A
771648775,F
1243501075,B
113151826,B
737855333,D
72640941,B
1517181322,B
479490994,F
870927967,A
37304452,F
374624860,C
1244340809,D
256006530,C
404834723,F
1552973620,D
1344054564,D
1378528927,A
1079630282,F
768419461,D
366569002,B
192058055,B
1191682567,C
615399140,D
1390741160,A
1366159312,C
1135587326,D
1430329375,F
792598022,A
1272672273,B
316265400,F
1081863634,F
569968061,D
985395745,D
517782805,A
251367390,C
14297691,A
2553624,D
1466118685,C
181726590,B
1223179363,B
263458297,B
161489473,B
770124133,F
271830180,F
1041717017,B
1404746660,C
1273435411,B
1516540741,F
978924320,B
1156787616,C
136934380,A
730742804,B
1009218857,A
1430579911,F
393926339,A
995318604,A
1284450090,A
1154030817,B
832553159,F
1249137496,D
960020123,F
131073292,D
1352340996,D
69398322,A
1484271844,A
1166538878,F
1141692213,C
1360469721,A
1451965755,B
573342273,C
956536401,D
1135944885,F
111500792,A
742536029,C
1262585689,F
1419293307,D
290295789,D
402757558,F
572524163,D
482752109,D
1371289346,C
317702864,A
554796624,B
1426717362,D
1499816141,D
1072112153,C
1009645281,B
1269614441,C
1313237881,C
427810066,A
355595714,F
1070663378,F
916257750,F
88539795,B
139957655,B
689583776,F
632110838,B
688215280,F
628557566,C
122780979,A
459200733,F
1092766777,C
815437119,B
1355292302,B
62071475,C
29904404,D
23395033,F
1073837157,C
647594258,D
91348460,C
988530666,D
1130129720,C
808651359,A
17620879,F
1229271620,A
407160311,C
218342112,F
1360001749,C
1356191086,F
77597529,F
1490387787,D
1181102909,B
841857175,F
1079467639,C
266534906,A
621003573,F
1219524314,F
800332909,A
752802491,D
1383863482,F
605003086,F
227760817,F
167587254,F
275235208,B
982686170,B
1201536468,B
415453465,F
100453194,C
1242536493,C
1344774469,A
498381891,B
1230374960,C
338515914,A
828658983,D
351623164,D
409567366,F
671270693,A
1035315141,D
543128426,D
927450371,D
1058186406,A
716654972,A
733198224,D
1355262611,C
1386516553,B
612042401,C
679271667,A
738503332,F
201884406,B
829345992,B
1250420180,F
1124204256,B
647966356,B
1243285989,B
1135302241,A
385549599,B
153998348,D
384628817,B
863442595,A
897032517,B
1361291869,B
649566107,B
482851263,C
1298822414,F
202835007,C
622227960,B
860475453,A
721369070,B
749418700,A
28315042,D
1431887805,F
935301521,F
603962063,F
379935003,F
490246594,F
165812099,D
12412995,B
85919107,F
1092779757,A
1266285083,F
547065641,A
732860977,B
843928369,A
1085821246,C
320524751,D
1469461105,C
490372233,A
604810490,C
1067420022,C
559972347,D
600533985,A
1417809818,A
528936100,A
284960107,D
59073181,B
148331936,B
637747077,B
485518840,C
924274124,F
293213004,C
683528249,F
806360742,F
1527144048,C
838493452,D
1356092076,A
797860489,C
648621400,F
302868519,D
1158143029,B
739273180,F
853745382,F
1165600598,F
34726271,C
1371429417,F
266892674,F
523961059,A
208641450,A
698553147,A
957587576,B
154428786,F
908589828,A
1411304292,A
1320288224,F
326904261,F
714879508,C
316085335,B
543662845,D
294379565,C
457899632,D
524673406,A
1541880218,D
1043267673,A
1526494856,A
453850988,C
297871034,D
1060705586,F
353952993,D
1387723260,A
117106451,F
130333444,B
362521482,F
122928510,A
218449969,C
383035111,A
250408925,D
1067281150,B
727470782,D
177464230,C
14074847,C
627705140,C
100441955,B
927520251,A
1355167371,F
512100944,B
587261015,F
838017286,B
578413935,B
1109683964,D
168664546,F
291713036,B
546070890,C
227160811,D
849777167,D
1453649760,B
1084547919,F
1174549233,F
801819289,D
1530690687,F
347555968,A
497031556,B
1238249698,D
1108849453,B
1393464001,B
855495226,F
456804900,C
353488659,A
45772884,C
1757944,A
1244248885,F
696723518,A
1216882314,F
210490297,B
1188057330,A
1231063679,B
1104689979,C
241851282,D
1013300274,F
1539508424,F
768164320,C
885898982,B
581587201,A
237583566,F
903904982,F
638751825,D
1291723705,A
665408534,D
755960222,C
1094207849,F
800633734,D
775021460,F
559080038,B
1039036621,B
982208534,B
462528444,F
482362426,C
773360489,C
1203019145,B
1261468940,A
640521521,C
1327832036,D
269663702,A
1459045354,B
184849656,B
1082719386,D
44696280,F
825131367,A
506221702,D
1235504962,D
1495546740,C
1508888560,A
1275016337,A
1217787660,D
1273412134,C
871805849,F
573057832,F
996534656,D
574718624,B
817434496,C
592676148,A
211832080,F
1539666253,C
589589371,C
1210808876,A
122022594,C
859910744,C
1156404614,C
794533516,F
287808085,B
845014378,D
546598121,C
1238160288,C
1398338206,B
724951318,A
778263265,A
668892865,C
900750972,B
237564464,B
1290181336,C
642883717,F
665447597,F
939941799,B
1213955519,F
181029696,A
935735994,B
1078264896,D
1078422609,C
618785416,A
872660396,A
386078480,C
91975489,C
790512969,D
1397592730,A
858023153,D
454338668,C
584076111,C
790134587,A
487661312,B
1169720415,D
1428920180,C
1285351854,C
1008607233,F
378954553,F
676313849,F
300319280,C
1443990693,F
1087270364,D
1337676818,A
1107154164,C
1296798772,B
85523286,A
1511426522,A
325210226,F
686809316,D
303167267,D
1054274222,C
1456990350,F
372477373,D
154886143,B
766128283,C
1407382279,F
326473586,C
755989449,B
1291378085,A
835309973,B
302613283,C
1149369217,D
1289234829,C
1394129132,A
1457614212,D
702714841,D
1432938016,A
223297908,B
641130909,B
261430608,A
544166957,F
60447347,A
551081722,A
297085628,A
1454811200,B
274533069,A
370365274,C
1202360968,B
1109958000,F
643896127,F
1537688008,B
156720978,F
1302271629,C
260451893,C
29123084,A
1206496404,C
444079941,C
136076165,D
465388657,C
557455559,B
834929241,F
431305016,F
635027012,C
1171015650,F
379706704,C
1141246157,D
511949608,A
1170460338,D
809520585,B
137051764,C
901400158,A
78356952,C
1459820065,C
1523443216,A
1245605920,B
198031228,F
1003432170,C
495714238,C
820005720,D
141131333,C
1115869920,A
310723355,F
1383140745,C
136890689,C
658255310,B
1046994657,A
826005490,D
482297444,A
434985682,D
1217976853,D
1068885081,A
157623349,D
959997651,C
1313154615,C
1314528118,D
731055639,D
533394205,B
394567395,F
163434213,B
479118888,C
308149987,B
795742012,B
231401595,C
158863966,D
604108418,D
1041018779,D
586461849,D
283501238,D
568542862,D
1351664937,A
972603181,C
1330809637,D
264800486,B
1198321638,D
1212830028,F
826448612,B
942808287,B
107548815,A
542789049,F
